store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num,lat_lng
중앙실비,"곱창,막창,양",없음,4.46,772,"1,151",1914870568,서울 강남구 학동로 342 SK허브블루상가 안쪽 1층,"수
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /목
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /금
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /토
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /일
16:00 - 22:30
22:00 라스트오더 /월
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /화
11:30 - 22:30
14:30 - 16:00 브레이크타임
22:00 라스트오더 /",0507-1391-0320,"{'x': 37.5167674, 'y': 127.04088574337976}"
나리식당,돼지고기구이,없음,4.35,620,543,1444125727,서울 강남구 선릉로152길 25 1층 나리식당,"매일
11:30 - 24:00
23:30 라스트오더 /",02-545-4860,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
대삼식당,돼지고기구이,없음,4.49,306,469,38654935,서울 강남구 학동로41길 23,"화
17:00 - 11:00 /수
17:00 - 11:00 /목
17:00 - 11:00 /금
17:00 - 11:00 /토
17:00 - 11:00 /일
정기휴무 (매주 일요일) /월
17:00 - 11:00 /",02-545-2255,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
마켓오 압구정점,이탈리아음식,없음,0.0,"1,651",903,12838557,서울 강남구 도산대로 310,"수
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /목
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /금
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /토
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /일
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /월
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /화
11:30 - 22:00
15:30 - 17:30 브레이크타임
14:30, 21:00 라스트오더 /",02-515-0105,"{'x': 37.5215846, 'y': 127.0354855}"
BISTROT de YOUNTVILLE,프랑스음식,없음,4.66,"2,119","1,642",13201580,서울 강남구 선릉로158길 13-7 이안빌딩 1층,"수
11:30 - 22:00
15:00 - 18:00 브레이크타임 /목
11:30 - 22:00
15:00 - 18:00 브레이크타임 /금
11:30 - 22:00
15:00 - 18:00 브레이크타임 /토
11:30 - 22:00
15:30 - 18:00 브레이크타임 /일
11:30 - 22:00
15:30 - 18:00 브레이크타임 /월
정기휴무 (매주 월요일) /화
11:30 - 22:00
15:00 - 18:00 브레이크타임 /",0507-1448-1552,"{'x': 37.50247450814155, 'y': 127.04996016979987}"
구월의 소철,한식,없음,0.0,"2,256",539,1587528278,서울 강남구 학동로 343 B1층 구월의소철,"수
11:30 - 23:00
14:00 - 17:00 브레이크타임 /목
11:30 - 23:00
14:00 - 17:00 브레이크타임 /금
11:30 - 23:00
14:00 - 17:00 브레이크타임 /토
18:00 - 23:00 /일
정기휴무 (매주 일요일) /월
11:30 - 23:00
14:00 - 17:00 브레이크타임 /화
11:30 - 23:00
14:00 - 17:00 브레이크타임 /",0507-1417-3212,"{'x': 37.517465599999994, 'y': 127.04070909889134}"
썬더버드 청담점,양식,없음,0.0,"1,667","1,032",97837585,서울 강남구 압구정로60길 18,"매일
11:00 - 21:00
20:30 라스트오더 /",0507-1436-1377,"{'x': 37.5280802, 'y': 127.0300898}"
뚝심한우 선릉역점,소고기구이,없음,4.43,"1,048",242,329109717,서울 강남구 테헤란로 410 금강타워 B1,"수
11:00 - 22:00
14:30 - 17:30 브레이크타임
13:30, 21:00 라스트오더 /목
11:00 - 22:00
14:30 - 17:30 브레이크타임
13:30, 21:00 라스트오더 /금
11:00 - 22:00
14:30 - 17:30 브레이크타임
13:30, 21:00 라스트오더 /토
12:00 - 21:30
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:00 - 22:00
14:30 - 17:30 브레이크타임
13:30, 21:00 라스트오더 /화
11:00 - 22:00
14:30 - 17:30 브레이크타임
13:30, 21:00 라스트오더 /",0507-1363-9307,"{'x': 37.5045565, 'y': 127.0507602}"
보코서울강남 아마리오,양식,없음,0.0,154,84,1899141303,서울 강남구 도산대로 144 L층,"매일
06:30 - 24:00
10:00 - 11:30 브레이크타임
15:00 - 18:00 브레이크타임
23:30 라스트오더 /",0507-1397-3022,"{'x': 37.5176796, 'y': 127.0246676}"
묵전,"전통,민속주점",없음,4.45,"1,157","1,167",20384015,서울 강남구 언주로168길 22,"수
11:30 - 24:00
22:30 라스트오더 /목
11:30 - 24:00
22:30 라스트오더 /금
11:30 - 24:00
22:30 라스트오더 /토
11:30 - 22:00
20:30 라스트오더 /일
11:30 - 22:00
20:30 라스트오더 /월
11:30 - 24:00
22:30 라스트오더 /화
11:30 - 24:00
22:30 라스트오더 /",02-548-1461,"{'x': 37.47814605000001, 'y': 127.0565063}"
모토이시 강남논현점,"육류,고기요리",없음,4.49,362,813,1286991991,서울 강남구 언주로150길 24 1층 모토이시,"수
16:00 - 24:00
23:00 라스트오더 /목
16:00 - 24:00
23:00 라스트오더 /금
16:00 - 24:00
23:00 라스트오더 /토
16:00 - 24:00
23:00 라스트오더 /일
16:00 - 24:00
23:00 라스트오더 /월
정기휴무 (매주 월요일) /화
16:00 - 24:00
23:00 라스트오더 /",0507-1384-2929,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
카멜커피 도산 1호점,"카페,디저트",없음,4.45,"2,267","1,867",1967411628,서울 강남구 도산대로45길 16-8,"수
10:00 - 21:00
20:30 라스트오더 /목
10:00 - 21:00
20:30 라스트오더 /금
10:00 - 21:00
20:30 라스트오더 /토
10:00 - 21:00
20:30 라스트오더 /일
10:00 - 21:00
20:30 라스트오더 /월
10:00 - 21:00
20:30 라스트오더 /화
10:00 - 21:00
20:30 라스트오더 /",0507-1486-1540,"{'x': 37.5209419, 'y': 127.031717}"
오스테리아 꼬또 압구정점,이탈리아음식,없음,0.0,"2,037","1,754",35734492,서울 강남구 언주로165길 7-12,"수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
11:30 - 22:00
21:00 라스트오더 /일
11:30 - 21:00
20:00 라스트오더 /월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",0507-1403-1962,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
뜨라또리아샘킴,이탈리아음식,없음,4.58,144,247,1227565234,서울 강남구 도산대로49길 10-3 2층 뜨라또리아샘킴,"수
11:30 - 22:00
15:00 - 18:00 브레이크타임 /목
11:30 - 22:00
15:00 - 18:00 브레이크타임 /금
11:30 - 22:00
15:00 - 18:00 브레이크타임 /토
11:30 - 22:00
15:00 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
11:30 - 22:00
15:00 - 18:00 브레이크타임 /화
11:30 - 22:00
15:00 - 18:00 브레이크타임 /",02-511-3334,"{'x': 37.5209419, 'y': 127.031717}"
롸카두들 내쉬빌 핫치킨 압구정,햄버거,없음,4.6,710,855,1728011058,서울 강남구 언주로164길 35-3 1층,"수
11:30 - 21:00
20:30 라스트오더 /목
11:30 - 21:00
20:30 라스트오더 /금
11:30 - 21:00
20:30 라스트오더 /토
11:30 - 21:00
14:30 - 17:00 브레이크타임
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 21:00
20:30 라스트오더 /화
11:30 - 21:00
20:30 라스트오더 /",0507-1480-3460,"{'x': 37.47814605000001, 'y': 127.0565063}"
천장지구,"카페,디저트",없음,4.7,617,808,1208377887,서울 강남구 언주로150길 51 2층,"수
11:30 - 21:00 /목
11:30 - 21:00 /금
11:30 - 21:00 /토
12:00 - 21:30 /일
12:00 - 20:30 /월
11:30 - 21:00 /화
11:30 - 21:00 /",0507-1353-3324,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
코즈믹버거 청담점,햄버거,없음,0.0,862,184,1237844678,서울 강남구 학동로53길 20 1층,"매일
10:30 - 21:30
20:30 라스트오더 /",0507-1396-0353,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
한미옥,"육류,고기요리",없음,4.6,"1,035",924,1034494104,서울 강남구 선릉로 822 지하 1층,"수
11:00 - 22:00
14:30 - 17:00 브레이크타임
13:40, 21:10 라스트오더 /목
11:00 - 22:00
14:30 - 17:00 브레이크타임
13:40, 21:10 라스트오더 /금
11:00 - 22:00
14:30 - 17:00 브레이크타임
13:40, 21:10 라스트오더 /토
12:00 - 22:00
15:00 - 17:00 브레이크타임
14:10, 21:10 라스트오더 /일
12:00 - 22:00
15:00 - 17:00 브레이크타임
14:10, 21:10 라스트오더 /월
11:00 - 22:00
14:30 - 17:00 브레이크타임
13:40, 21:10 라스트오더 /화
11:00 - 22:00
14:30 - 17:00 브레이크타임
13:40, 21:10 라스트오더 /",02-545-4622,"{'x': 37.525276, 'y': 127.0401427}"
어슬 청담,한식,없음,0.0,367,"1,569",1930408383,서울 강남구 도산대로57길 7 지하1층,"수
17:00 - 23:50
22:50 라스트오더 /목
17:00 - 23:50
22:50 라스트오더 /금
17:00 - 23:50
22:50 라스트오더 /토
15:00 - 23:50
22:50 라스트오더 /일
15:00 - 23:50
22:50 라스트오더 /월
17:00 - 23:50
22:50 라스트오더 /화
17:00 - 23:50
22:50 라스트오더 /",0507-1339-8725,"{'x': 37.5209419, 'y': 127.031717}"
고료리 켄,양식,없음,4.71,17,126,255351939,서울 강남구 언주로152길 15-3 2층,"수
18:00 - 22:00 /목
18:00 - 22:00 /금
18:00 - 22:00 /토
18:00 - 22:00 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
18:00 - 22:00 /",02-511-7809,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
솔밤,한식,없음,0.0,106,314,1971122149,서울 강남구 학동로 231 백영논현센터 2층 솔밤,"수
17:30 - 22:30 /목
17:30 - 22:30 /금
17:30 - 22:30 /토
17:30 - 22:30 /일
정기휴무 (매주 일요일) /월
17:30 - 22:30 /화
17:30 - 22:30 /",0507-1385-7308,"{'x': 37.5155746, 'y': 127.0342493}"
스시선수,일식당,없음,4.41,214,644,31564434,서울 강남구 도산대로45길 6 호림아트센터 2빌딩,"수
12:00 - 22:00
14:00 - 18:00 브레이크타임 /목
12:00 - 22:00
14:00 - 18:00 브레이크타임 /금
12:00 - 22:00
14:00 - 18:00 브레이크타임 /토
12:00 - 22:00
14:00 - 18:00 브레이크타임 /일
12:00 - 22:00
14:00 - 18:00 브레이크타임 /월
12:00 - 22:00
14:00 - 18:00 브레이크타임 /화
12:00 - 22:00
14:00 - 18:00 브레이크타임 /",02-514-0812,"{'x': 37.5209419, 'y': 127.031717}"
불이아 강남점,중식당,없음,4.5,499,437,11818472,서울 강남구 언주로 711 건설회관 지하 1층,"매일
11:00 - 23:00 /",02-517-6689,"{'x': 37.5173045, 'y': 127.0347688}"
타르틴베이커리 청담점,베이커리,없음,0.0,58,41,1568338879,서울 강남구 선릉로 816 1층,"수
08:00 - 18:00 /목
08:00 - 18:00 /금
08:00 - 18:00 /토
08:00 - 18:00 /일
08:00 - 18:00 /월
08:00 - 18:00 /화
08:00 - 18:00 /",02-511-1223,"{'x': 37.5246124, 'y': 127.0399079}"
맷카페,"카페,디저트",없음,4.51,509,679,1896940114,서울 강남구 학동로50길 42,"수
11:00 - 21:00 /목
11:00 - 21:00 /금
11:00 - 21:00 /토
11:00 - 21:00 /일
11:00 - 21:00 /월
11:00 - 21:00 /화
11:00 - 21:00 /",070-7599-2212,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
아우어베이커리 도산본점,베이커리,없음,4.45,"4,409","1,537",37941875,서울 강남구 도산대로45길 10-11 JYC2빌딩,"수
08:30 - 20:00
19:30 라스트오더 /목
08:30 - 20:00
19:30 라스트오더 /금
08:30 - 20:00
19:30 라스트오더 /토
09:30 - 20:00
19:30 라스트오더 /일
09:30 - 20:00
19:30 라스트오더 /월
08:30 - 20:00
19:30 라스트오더 /화
08:30 - 20:00
19:30 라스트오더 /",02-545-5556,"{'x': 37.5209419, 'y': 127.031717}"
압구정곱창,"곱창,막창,양",없음,4.61,449,997,37069188,서울 강남구 압구정로42길 25-8,"수
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /목
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /금
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /토
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /일
12:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /월
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /화
12:00 - 23:00
16:00 - 17:00 브레이크타임
22:00 라스트오더 /",0507-1484-0054,"{'x': 37.5280802, 'y': 127.0300898}"
청와옥 본사직영학동점,"순대,순댓국",없음,0.0,461,433,1470143486,"서울 강남구 언주로 708 1, 2층","매일
08:00 - 22:00
21:10 라스트오더 /",0507-1340-5781,"{'x': 37.5164001, 'y': 127.0357311}"
트키 도산,"카페,디저트",없음,0.0,600,646,1942663107,서울 강남구 도산대로45길 10-2 1층 트키,"수
11:00 - 21:30
21:15 라스트오더 /목
11:00 - 21:30
21:15 라스트오더 /금
11:00 - 21:30
21:15 라스트오더 /토
11:00 - 21:30
21:15 라스트오더 /일
11:00 - 21:30
21:15 라스트오더 /월
11:00 - 21:30
21:15 라스트오더 /화
11:00 - 21:30
21:15 라스트오더 /",0507-1370-2654,"{'x': 37.5209419, 'y': 127.031717}"
파티세리 후르츠,"카페,디저트",없음,0.0,386,376,1182897501,서울 강남구 선릉로155길 13-1 1층 파티세리 후르츠,"매일
12:00 - 22:00
21:30 라스트오더 /",02-6015-0314,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
런던베이글뮤지엄 도산점,베이커리,없음,0.0,"5,744","7,976",1967647240,"서울 강남구 언주로168길 33 1, 2층","매일
08:00 - 18:00 /",없음,"{'x': 37.47814605000001, 'y': 127.0565063}"
새돌집 논현본점,"육류,고기요리",없음,4.48,"1,325","6,996",1657029013,서울 강남구 언주로148길 14 동림상가 나동 108호,"수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
12:30 - 21:30
20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",0507-1363-1972,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
스키야키 키겐,일식당,없음,4.56,127,201,1554402024,서울 강남구 언주로150길 51 지하 1층,"수
12:00 - 22:00
14:30 - 17:00 브레이크타임 /목
12:00 - 22:00
14:30 - 17:00 브레이크타임 /금
12:00 - 22:00
14:30 - 17:00 브레이크타임 /토
12:00 - 22:00
14:30 - 17:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
12:00 - 22:00
14:30 - 17:00 브레이크타임 /화
12:00 - 22:00
14:30 - 17:00 브레이크타임 /",0507-1422-5565,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
미림양장,요리주점,새로오픈,0.0,679,166,1733733737,서울 강남구 언주로168길 40 지하1층,"매일
12:00 - 02:00
01:00 라스트오더 /",0507-1331-8986,"{'x': 37.47814605000001, 'y': 127.0565063}"
더타코부스 압구정 본점,"멕시코,남미음식",없음,0.0,"1,465","1,264",1672120714,"서울 강남구 도산대로49길 35 1층 103, 104호","수
11:30 - 23:00
22:30 라스트오더 /목
11:30 - 23:00
22:30 라스트오더 /금
11:30 - 23:00
22:30 라스트오더 /토
11:30 - 23:00
22:30 라스트오더 /일
11:30 - 23:00
22:30 라스트오더 /월
11:30 - 23:00
22:30 라스트오더 /화
11:30 - 23:00
22:30 라스트오더 /",0507-1464-1306,"{'x': 37.5209419, 'y': 127.031717}"
세종한우 학동역점,정육식당,없음,4.41,"1,226",751,34463139,서울 강남구 학동로 219 국제빌딩 지층,"수
12:00 - 23:00
22:00 라스트오더 /목
12:00 - 23:00
22:00 라스트오더 /금
12:00 - 23:00
22:00 라스트오더 /토
12:00 - 22:00
21:00 라스트오더 /일
12:00 - 22:00
21:00 라스트오더 /월
12:00 - 23:00
22:00 라스트오더 /화
12:00 - 23:00
22:00 라스트오더 /",02-516-3330,"{'x': 37.5150547, 'y': 127.033167}"
선셋스위밍 샌드위치,브런치카페,없음,4.34,"1,194",761,1049791619,서울 강남구 언주로170길 23 1층,"수
09:00 - 20:00
18:30 라스트오더 /목
09:00 - 20:00
18:30 라스트오더 /금
09:00 - 20:00
18:30 라스트오더 /토
09:00 - 20:00
18:30 라스트오더 /일
09:00 - 20:00
18:30 라스트오더 /월
09:00 - 20:00
18:30 라스트오더 /화
09:00 - 20:00
18:30 라스트오더 /",0507-1495-7677,"{'x': 37.47814605000001, 'y': 127.0565063}"
어성일식,일식당,없음,4.39,721,998,1886342920,서울 강남구 언주로 843 2층,"수
12:00 - 22:00
15:00 - 18:00 브레이크타임
20:30 라스트오더 /목
12:00 - 22:00
15:00 - 18:00 브레이크타임
20:30 라스트오더 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임
20:30 라스트오더 /토
12:00 - 22:00
15:00 - 17:30 브레이크타임
20:30 라스트오더 /일
12:00 - 21:00
15:00 - 18:00 브레이크타임
19:30 라스트오더 /월
12:00 - 22:00
15:00 - 18:00 브레이크타임
20:30 라스트오더 /화
12:00 - 22:00
15:00 - 18:00 브레이크타임
20:30 라스트오더 /",0507-1315-6686,"{'x': 37.5257458, 'y': 127.0329676}"
가람국시,한식,없음,0.0,928,595,32390248,서울 강남구 언주로135길 13,"수
11:00 - 21:30
15:00 - 17:00 브레이크타임 /목
11:00 - 21:30
15:00 - 17:00 브레이크타임 /금
11:00 - 21:30
15:00 - 17:00 브레이크타임 /토
정기휴무 (매주 토요일) /일
11:30 - 21:30
15:00 - 17:00 브레이크타임 /월
11:00 - 21:30
15:00 - 17:00 브레이크타임 /화
11:00 - 21:30
15:00 - 17:00 브레이크타임 /",02-541-8200,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
아부라소바,일본식라면,없음,0.0,761,538,1344390184,서울 강남구 학동로43길 8 B동 1층 아부라소바,"수
11:30 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /목
11:30 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /금
11:30 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /토
12:00 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /화
11:30 - 21:00
15:00 - 17:30 브레이크타임
14:30, 20:30 라스트오더 /",070-4035-4494,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
우디집 도산점,"카페,디저트",없음,4.58,567,701,1956591980,서울 강남구 압구정로46길 32 삼일빌딩 2층 우디집,"수
11:00 - 22:00 /목
11:00 - 22:00 /금
11:00 - 22:00 /토
11:00 - 22:00 /일
11:00 - 22:00 /월
11:00 - 22:00 /화
11:00 - 22:00 /",070-7728-3306,"{'x': 37.5280802, 'y': 127.0300898}"
버터핑거팬케익스 청담점,베이커리,없음,4.25,"1,179","1,105",11854397,서울 강남구 선릉로152길 11,"수
08:00 - 21:00
20:00 라스트오더 /목
08:00 - 21:00
20:00 라스트오더 /금
08:00 - 21:00
20:00 라스트오더 /토
07:00 - 21:00
20:00 라스트오더 /일
07:00 - 21:00
20:00 라스트오더 /월
08:00 - 21:00
20:00 라스트오더 /화
08:00 - 21:00
20:00 라스트오더 /",02-3448-1070,"{'x': 37.48336974661343, 'y': 127.05974108420672}"
카페 마당,북카페,없음,4.47,451,833,19873514,서울 강남구 도산대로45길 7 에르메스도산파크,"수
11:00 - 19:00 /목
11:00 - 19:00 /금
11:00 - 19:00 /토
11:00 - 19:00 /일
12:00 - 19:00 /월
11:00 - 19:00 /화
11:00 - 19:00 /",02-546-3643,"{'x': 37.5209419, 'y': 127.031717}"
무등산,소고기구이,없음,4.43,628,320,11601803,서울 강남구 선릉로146길 3 승봉빌딩,"수
10:00 - 24:00
23:30 라스트오더 /목
10:00 - 24:00
23:30 라스트오더 /금
10:00 - 24:00
23:30 라스트오더 /토
10:00 - 23:30
23:00 라스트오더 /일
정기휴무 (매주 일요일) /월
10:00 - 24:00
23:30 라스트오더 /화
10:00 - 24:00
23:30 라스트오더 /",0507-1409-4017,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
한일관 압구정점,한정식,없음,4.28,"1,577",676,11680226,서울 강남구 압구정로38길 14,"수
11:30 - 21:30
20:30 라스트오더 /목
11:30 - 21:30
20:30 라스트오더 /금
11:30 - 21:30
20:30 라스트오더 /토
11:00 - 21:30
20:30 라스트오더 /일
11:00 - 21:30
20:30 라스트오더 /월
11:30 - 21:30
20:30 라스트오더 /화
11:30 - 21:30
20:30 라스트오더 /",1577-9963,"{'x': 37.5280802, 'y': 127.0300898}"
코타바이뎐,소고기구이,없음,4.8,812,"1,476",1761824290,서울 강남구 선릉로155길 23-3 1층 코타바이뎐,"수
18:00 - 21:30 /목
18:00 - 21:30 /금
18:00 - 21:30 /토
17:30 - 21:00 /일
17:30 - 21:00 /월
18:00 - 21:30 /화
18:00 - 21:30 /",0507-1364-5577,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
그랑씨엘,이탈리아음식,없음,4.22,163,681,11702534,서울 강남구 도산대로45길 16-6 1층,"수
11:00 - 22:00
15:00 - 17:00 브레이크타임
20:50 라스트오더 /목
11:00 - 22:00
15:00 - 17:00 브레이크타임
20:50 라스트오더 /금
11:00 - 22:00
15:00 - 17:00 브레이크타임
20:50 라스트오더 /토
11:00 - 22:00
20:50 라스트오더 /일
11:00 - 22:00
20:50 라스트오더 /월
11:00 - 22:00
15:00 - 17:00 브레이크타임
20:50 라스트오더 /화
11:00 - 22:00
15:00 - 17:00 브레이크타임
20:50 라스트오더 /",02-548-0283,"{'x': 37.5209419, 'y': 127.031717}"
이닝,중식당,없음,4.43,308,650,11711159,서울 강남구 도산대로58길 14 이닝빌딩 1층,"수
11:30 - 22:00
14:30 - 17:30 브레이크타임 /목
11:30 - 22:00
14:30 - 17:30 브레이크타임 /금
11:30 - 22:00
14:30 - 17:30 브레이크타임 /토
11:30 - 22:00
14:30 - 17:30 브레이크타임 /일
정기휴무 (매주 일요일) /월
11:30 - 22:00
14:30 - 17:30 브레이크타임 /화
11:30 - 22:00
14:30 - 17:30 브레이크타임 /",02-547-7444,"{'x': 37.5209419, 'y': 127.031717}"
손국시,한식,없음,4.35,587,242,19882374,서울 강남구 언주로150길 9,"수
10:00 - 20:00 /목
10:00 - 20:00 /금
10:00 - 20:00 /토
10:00 - 17:00 /일
정기휴무 (매주 일요일) /월
10:00 - 20:00 /화
10:00 - 20:00 /",02-542-6808,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
진전복삼계탕 논현본점,"백숙,삼계탕",없음,4.66,"1,218",476,1913718125,서울 강남구 언주로133길 18 B1,"수
11:00 - 21:40
21:10 라스트오더 /목
11:00 - 21:40
21:10 라스트오더 /금
11:00 - 21:40
21:10 라스트오더 /토
11:00 - 21:40
21:10 라스트오더 /일
11:00 - 21:40
21:10 라스트오더 /월
11:00 - 21:40
21:10 라스트오더 /화
11:00 - 21:40
21:10 라스트오더 /",0507-1302-8937,"{'x': 37.479910450000006, 'y': 127.05653290000001}"
박고볼래 실내포차 논현점,포장마차,없음,4.41,447,583,13330315,서울 강남구 선릉로129길 3-6 박고볼래 실내포차 논현점,"매일
17:00 - 03:00
02:30 라스트오더 /",0507-1474-7005,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
남산터 청담본점,"찌개,전골",없음,4.46,781,462,1445506871,서울 강남구 선릉로152길 10 1층,"매일
00:00 - 24:00 /",02-546-1982,"{'x': 37.48336974661343, 'y': 127.05974108420672}"
그랜드 머큐어 임피리얼 팰리스 서울 강남 뷔페 패밀리아,뷔페,없음,4.23,253,47,1077969114,서울 강남구 언주로 640 1층,"매일
06:30 - 21:30
10:00 - 12:00 브레이크타임
15:00 - 18:00 브레이크타임
21:00 라스트오더 /",0507-1388-8092,"{'x': 37.5139921, 'y': 127.0359055}"
선데이 버거 클럽,햄버거,없음,4.53,"1,480","1,314",1706029841,서울 강남구 언주로170길 37 201호,"수
11:00 - 21:20
15:30 - 17:00 브레이크타임
20:30 라스트오더 /목
11:00 - 21:20
15:30 - 17:00 브레이크타임
20:30 라스트오더 /금(3/21)
11:00 - 21:20
15:30 - 17:00 브레이크타임 /토(3/22)
11:00 - 21:20
15:30 - 17:00 브레이크타임 /일(3/23)
11:00 - 21:20
15:30 - 17:00 브레이크타임 /월
11:00 - 21:20
15:30 - 17:00 브레이크타임
20:30 라스트오더 /화
11:00 - 21:20
15:30 - 17:00 브레이크타임
20:30 라스트오더 /",02-6080-8213,"{'x': 37.47814605000001, 'y': 127.0565063}"
압구정도롱뇽,요리주점,없음,0.0,335,"1,149",1582783144,서울 강남구 선릉로157길 27-4 2층 압구정 도롱뇽,"수
18:00 - 02:00
01:00 라스트오더 /목
정기휴무 (매주 목요일) /금
18:00 - 02:00
01:00 라스트오더 /토
18:00 - 02:00
01:00 라스트오더 /일
18:00 - 02:00
01:00 라스트오더 /월
정기휴무 (매주 월요일) /화
18:00 - 02:00
01:00 라스트오더 /",0507-1383-1136,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
자연석돌구이,돼지고기구이,없음,4.29,500,288,19867556,서울 강남구 언주로148길 9,"수
11:00 - 22:30 /목
11:00 - 22:30 /금
11:00 - 22:30 /토
11:00 - 22:30 /일
11:00 - 22:30 /월
11:00 - 22:30 /화
11:00 - 22:30 /",02-548-9494,"{'x': 37.48272779350256, 'y': 127.05283616922978}"
청담류 Meat Izakaya,이자카야,없음,4.83,620,546,1641633407,서울 강남구 도산대로56길 8 1층,"수
17:00 - 01:00
23:00 라스트오더 /목
17:00 - 01:00
23:00 라스트오더 /금
17:00 - 02:00
00:00 라스트오더 /토
17:00 - 02:00
00:00 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 01:00
23:00 라스트오더 /화
17:00 - 01:00
23:00 라스트오더 /",0507-1373-0229,"{'x': 37.5209419, 'y': 127.031717}"
심양 청담본점,양꼬치,없음,4.24,640,804,31155879,"서울 강남구 선릉로161길 21 1층, 심양 청담본점","수
17:30 - 00:20
23:40 라스트오더 /목
17:30 - 00:20
23:40 라스트오더 /금
17:00 - 02:00
01:20 라스트오더 /토
17:00 - 02:00
01:20 라스트오더 /일
17:00 - 22:20
21:40 라스트오더 /월
17:30 - 00:20
23:40 라스트오더 /화
17:30 - 00:20
23:40 라스트오더 /",02-545-9211,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
