store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num
신사꽃게당 압구정로데오점,한식,없음,0.0,202,169,1110178448,서울 강남구 도산대로49길 13 지하1층,"목
11:30 - 23:30
15:00 - 16:30 브레이크타임
22:50 라스트오더 /금
11:30 - 23:30
15:00 - 16:30 브레이크타임
22:50 라스트오더 /토
11:30 - 23:30
22:50 라스트오더 /일
12:00 - 23:30
22:50 라스트오더 /월
11:30 - 23:30
15:00 - 16:30 브레이크타임
22:50 라스트오더 /화
11:30 - 23:30
15:00 - 16:30 브레이크타임
22:50 라스트오더 /수
11:30 - 23:30
15:00 - 16:30 브레이크타임
22:50 라스트오더 /",0507-1423-3777
도산포차,포장마차,없음,0.0,410,"1,377",1499358207,서울 강남구 선릉로157길 14-8 1층,"목
18:00 - 04:00 /금
18:00 - 07:00 /토
18:00 - 07:00 /일
18:00 - 03:30 /월
18:00 - 03:30 /화
18:00 - 03:30 /수
18:00 - 03:30 /",0507-1438-5878
읍천리382 압구정직영점,카페,없음,0.0,"1,617",635,1459189987,서울 강남구 언주로168길 10 1층,"매일
07:30 - 23:00 /",0507-1428-0390
투아투아,베이커리,없음,0.0,"1,213","1,225",1175794841,서울 강남구 압구정로48길 34 1층,"목
09:00 - 19:00 /금
09:00 - 20:00 /토
09:00 - 20:00 /일
09:00 - 20:00 /월
09:00 - 19:00 /화
09:00 - 19:00 /수
09:00 - 19:00 /",080-1234-5678
스시모토이,일식당,없음,4.66,103,240,1866087991,서울 강남구 선릉로146길 27-10 2층 스시모토이,"목
12:00 - 22:00
14:30 - 18:30 브레이크타임 /금
12:00 - 22:00
14:30 - 18:30 브레이크타임 /토
12:00 - 22:00
15:00 - 18:30 브레이크타임 /일
12:00 - 21:00
15:00 - 18:00 브레이크타임 /월
12:00 - 22:00
14:30 - 18:30 브레이크타임 /화
12:00 - 22:00
14:30 - 18:30 브레이크타임 /수
12:00 - 22:00
14:30 - 18:30 브레이크타임 /",없음
가드너 아드리아,이탈리아음식,없음,4.4,247,422,47916461,서울 강남구 압구정로46길 73 1층,"매일
11:30 - 22:00
21:30 라스트오더 /",02-549-4698
히키니쿠토코메 도산,일식당,없음,0.0,190,494,1673469154,서울 강남구 선릉로155길 21 2층,"목
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /금
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:00 라스트오더 /일
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:00 라스트오더 /월
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /화
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /수
11:30 - 20:30
15:00 - 17:00 브레이크타임
19:30 라스트오더 /",02-545-1129
등촌샤브칼국수 강남구청역점,"칼국수,만두",없음,0.0,123,86,1234316241,서울 강남구 학동로 338 지하1층 SB112호,"목
11:00 - 21:30
15:30 - 17:00 브레이크타임
20:30 라스트오더 /금
11:00 - 21:30
15:30 - 17:00 브레이크타임
20:30 라스트오더 /토
11:00 - 21:30
20:30 라스트오더 /일
11:00 - 21:30
20:30 라스트오더 /월
11:00 - 21:30
15:30 - 17:00 브레이크타임
20:30 라스트오더 /화
11:00 - 21:30
15:30 - 17:00 브레이크타임
20:30 라스트오더 /수
11:00 - 21:30
15:30 - 17:00 브레이크타임
20:30 라스트오더 /",0507-1316-7625
파씨오네,프랑스음식,없음,4.7,"3,121","1,308",30938072,서울 강남구 언주로164길 39,"목
12:00 - 22:00
15:00 - 18:00 브레이크타임 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임 /토
12:00 - 21:30
15:30 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
12:00 - 22:00
15:00 - 18:00 브레이크타임 /화
12:00 - 22:00
15:00 - 18:00 브레이크타임 /수
12:00 - 22:00
15:00 - 18:00 브레이크타임 /",02-546-7719
압구정제주집,"육류,고기요리",없음,0.0,"1,911","3,835",1345715158,서울 강남구 논현로152길 36 1층,"목
11:00 - 24:00
23:30 라스트오더 /금
11:00 - 24:00
23:30 라스트오더 /토
11:00 - 24:00
23:30 라스트오더 /일
11:00 - 24:00
23:30 라스트오더 /월
11:00 - 24:00
23:30 라스트오더 /화
11:00 - 24:00
23:30 라스트오더 /수
11:00 - 24:00
23:30 라스트오더 /",0507-1428-5883
현대정육식당,한식,없음,4.11,494,329,11721898,서울 강남구 선릉로146길 5,"매일
11:00 - 05:00 /",02-540-7205
청담류 Meat Izakaya,이자카야,없음,4.83,620,546,1641633407,서울 강남구 도산대로56길 8 1층,"목
17:00 - 01:00
23:00 라스트오더 /금
17:00 - 02:00
00:00 라스트오더 /토
17:00 - 02:00
00:00 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 01:00
23:00 라스트오더 /화
17:00 - 01:00
23:00 라스트오더 /수
17:00 - 01:00
23:00 라스트오더 /",0507-1373-0229
누데이크 하우스 도산,"카페,디저트",없음,0.0,"3,063","2,516",1067286803,서울 강남구 압구정로46길 50 하우스 도산 B1,"목
11:00 - 21:00
20:45 라스트오더 /금
11:00 - 21:00
20:45 라스트오더 /토
11:00 - 21:00
20:45 라스트오더 /일
11:00 - 21:00
20:45 라스트오더 /월
11:00 - 21:00
20:45 라스트오더 /화
11:00 - 21:00
20:45 라스트오더 /수
11:00 - 21:00
20:45 라스트오더 /",0507-1446-2129
평양일미 청담점,냉면,없음,4.41,478,287,1757689687,서울 강남구 선릉로152길 15,"목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /토
12:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /일
12:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 /",02-545-7666
윌로뜨,프랑스음식,없음,4.63,882,558,37820314,서울 강남구 선릉로148길 48 미준빌딩 3층 윌로뜨 hulotte,"목
12:00 - 22:00
15:00 - 18:00 브레이크타임 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임 /토
12:00 - 22:00
15:00 - 18:00 브레이크타임 /일
12:00 - 22:00
15:00 - 18:00 브레이크타임 /월
12:00 - 22:00
15:00 - 18:00 브레이크타임 /화
정기휴무 (매주 화요일) /수
12:00 - 22:00
15:00 - 18:00 브레이크타임 /",0507-1305-0689
미루도산,일식당,없음,0.0,420,227,1476566077,서울 강남구 도산대로51길 42 2층,"목
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /금
11:30 - 24:00
14:30 - 17:00 브레이크타임
23:30 라스트오더 /토
11:30 - 24:00
14:30 - 17:00 브레이크타임
23:30 라스트오더 /일
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /월
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /화
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /수
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /",02-540-4044
트키 도산,"카페,디저트",없음,0.0,600,642,1942663107,서울 강남구 도산대로45길 10-2 1층 트키,"목
11:00 - 21:30
21:15 라스트오더 /금
11:00 - 21:30
21:15 라스트오더 /토
11:00 - 21:30
21:15 라스트오더 /일
11:00 - 21:30
21:15 라스트오더 /월
11:00 - 21:30
21:15 라스트오더 /화
11:00 - 21:30
21:15 라스트오더 /수
11:00 - 21:30
21:15 라스트오더 /",0507-1370-2654
스시나미키,"초밥,롤",없음,4.75,127,366,741700898,서울 강남구 학동로 338 강남파라곤 S동 103호 1F,"목
12:00 - 21:50
14:30 - 18:00 브레이크타임 /금
12:00 - 21:50
14:30 - 18:00 브레이크타임 /토
12:00 - 21:30
14:30 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
12:00 - 21:50
14:30 - 18:00 브레이크타임 /수
12:00 - 21:50
14:30 - 18:00 브레이크타임 /",0507-1335-7953
갓포도산,일식당,없음,0.0,34,237,1972713230,"서울 강남구 선릉로157길 33 1, 2층","목
11:30 - 01:00
15:00 - 17:00 브레이크타임 /금
11:30 - 02:00
15:00 - 17:00 브레이크타임 /토
11:30 - 02:00
15:00 - 17:00 브레이크타임 /일
11:30 - 01:00
15:00 - 17:00 브레이크타임 /월
11:30 - 01:00
15:00 - 17:00 브레이크타임 /화
11:30 - 01:00
15:00 - 17:00 브레이크타임 /수
11:30 - 01:00
15:00 - 17:00 브레이크타임 /",0507-1480-3001
달마시안 압구정점,양식,없음,0.0,"2,738","5,172",1529976454,서울 강남구 압구정로42길 42,"목
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /금
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /토
09:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /일
09:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /월
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /화
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /수
10:00 - 22:00
16:00 - 17:00 브레이크타임
21:00 라스트오더 /",0507-1491-0926
이야이야앤프렌즈,브런치카페,없음,0.0,483,782,1571415075,서울 강남구 도산대로51길 22 1-4층,"목
10:00 - 19:00 /금
10:00 - 19:00 /토
10:00 - 19:00 /일
10:00 - 19:00 /월
10:00 - 19:00 /화
10:00 - 19:00 /수
10:00 - 19:00 /",070-8645-0448
미미미가든,이탈리아음식,없음,4.19,705,563,1142373052,서울 강남구 도산대로 417 1F-B2F,"목
11:00 - 24:00 /금
11:00 - 24:00 /토
11:00 - 24:00 /일
11:00 - 24:00 /월
11:00 - 24:00 /화
11:00 - 24:00 /수
11:00 - 24:00 /",02-518-8765
돈블랑 청담스퀘어점,"육류,고기요리",없음,4.53,719,355,1873902220,서울 강남구 도산대로 420 청담스퀘어 B동 4층,"매일
11:00 - 22:00
21:00 라스트오더 /",02-6407-7474
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
없음,없음,없음,0.0,0,0,없음,없음,,없음
